code,market,name,date,deal_price,close_price,premium_pct,vol,amount,buyer,seller
603667,sh,五洲新春,2026-06-22,0,0,0,0,0,,
603681,sh,永冠新材,2026-06-22,0,0,0,0,0,,
603683,sh,晶华新材,2026-06-22,0,0,0,0,0,,
603685,sh,晨丰科技,2026-06-22,0,0,0,0,0,,
603689,sh,皖天然气,2026-06-22,0,0,0,0,0,,
603700,sh,宁水集团,2026-06-22,0,0,0,0,0,,
603730,sh,岱美股份,2026-06-22,0,0,0,0,0,,
603738,sh,泰晶科技,2026-06-22,0,0,0,0,0,,
603757,sh,大元泵业,2026-06-22,0,0,0,0,0,,
603876,sh,鼎胜新材,2026-06-22,0,0,0,0,0,,
603877,sh,太平鸟,2026-06-22,0,0,0,0,0,,
603890,sh,春秋电子,2026-06-22,0,0,0,0,0,,
603893,sh,瑞芯微,2026-06-22,0,0,0,0,0,,
603900,sh,莱绅通灵,2026-06-22,0,0,0,0,0,,
603912,sh,佳力图,2026-06-22,0,0,0,0,0,,
603938,sh,三孚股份,2026-06-22,0,0,0,0,0,,
603936,sh,博敏电子,2026-06-22,0,0,0,0,0,,
603956,sh,威派格,2026-06-22,0,0,0,0,0,,
603986,sh,兆易创新,2026-06-22,0,0,0,0,0,,
603988,sh,中电电机,2026-06-22,0,0,0,0,0,,
603993,sh,洛阳钼业,2026-06-22,0,0,0,0,0,,
603992,sh,松霖科技,2026-06-22,0,0,0,0,0,,
605081,sh,退市太和,2026-06-22,0,0,0,0,0,,
605086,sh,龙高股份,2026-06-22,0,0,0,0,0,,
605118,sh,力鼎光电,2026-06-22,0,0,0,0,0,,
605133,sh,嵘泰股份,2026-06-22,0,0,0,0,0,,
605166,sh,XD聚合顺,2026-06-22,0,0,0,0,0,,
688022,sh,ST瀚川,2026-06-22,0,0,0,0,0,,
688029,sh,南微医学,2026-06-22,0,0,0,0,0,,
688032,sh,禾迈股份,2026-06-22,0,0,0,0,0,,
688035,sh,德邦科技,2026-06-22,0,0,0,0,0,,
688036,sh,传音控股,2026-06-22,0,0,0,0,0,,
688041,sh,海光信息,2026-06-22,0,0,0,0,0,,
688048,sh,长光华芯,2026-06-22,0,0,0,0,0,,
688050,sh,爱博医疗,2026-06-22,0,0,0,0,0,,
688052,sh,纳芯微,2026-06-22,0,0,0,0,0,,
688065,sh,凯赛生物,2026-06-22,0,0,0,0,0,,
688067,sh,爱威科技,2026-06-22,0,0,0,0,0,,
688072,sh,拓荆科技,2026-06-22,0,0,0,0,0,,
688073,sh,毕得医药,2026-06-22,0,0,0,0,0,,
688079,sh,美迪凯,2026-06-22,0,0,0,0,0,,
688082,sh,盛美上海,2026-06-22,0,0,0,0,0,,
688180,sh,君实生物-U,2026-06-22,0,0,0,0,0,,
688183,sh,生益电子,2026-06-22,0,0,0,0,0,,
688187,sh,时代电气,2026-06-22,0,0,0,0,0,,
688192,sh,迪哲医药-U,2026-06-22,0,0,0,0,0,,
688196,sh,卓越新能,2026-06-22,0,0,0,0,0,,
688206,sh,概伦电子,2026-06-22,0,0,0,0,0,,
688209,sh,英集芯,2026-06-22,0,0,0,0,0,,
688210,sh,统联精密,2026-06-22,0,0,0,0,0,,
688211,sh,中科微至,2026-06-22,0,0,0,0,0,,
688278,sh,特宝生物,2026-06-22,0,0,0,0,0,,
688283,sh,坤恒顺维,2026-06-22,0,0,0,0,0,,
688292,sh,浩瀚深度,2026-06-22,0,0,0,0,0,,
688295,sh,中复神鹰,2026-06-22,0,0,0,0,0,,
688299,sh,长阳科技,2026-06-22,0,0,0,0,0,,
688301,sh,奕瑞科技,2026-06-22,0,0,0,0,0,,
688326,sh,经纬恒润-W,2026-06-22,0,0,0,0,0,,
688327,sh,云从科技-UW,2026-06-22,0,0,0,0,0,,
688332,sh,中科蓝讯,2026-06-22,0,0,0,0,0,,
688347,sh,华虹宏力,2026-06-22,0,0,0,0,0,,
688343,sh,云天励飞-U,2026-06-22,0,0,0,0,0,,
688349,sh,三一重能,2026-06-22,0,0,0,0,0,,
688475,sh,萤石网络,2026-06-22,0,0,0,0,0,,
688478,sh,晶升股份,2026-06-22,0,0,0,0,0,,
688485,sh,九州一轨,2026-06-22,0,0,0,0,0,,
688489,sh,三未信安,2026-06-22,0,0,0,0,0,,
688498,sh,源杰科技,2026-06-22,0,0,0,0,0,,
688502,sh,茂莱光学,2026-06-22,0,0,0,0,0,,
688516,sh,奥特维,2026-06-22,0,0,0,0,0,,
688519,sh,南亚新材,2026-06-22,0,0,0,0,0,,
688521,sh,芯原股份,2026-06-22,0,0,0,0,0,,
688625,sh,呈和科技,2026-06-22,0,0,0,0,0,,
688630,sh,芯碁微装,2026-06-22,0,0,0,0,0,,
688635,sh,长进光子,2026-06-22,0,0,0,0,0,,
688656,sh,浩欧博,2026-06-22,0,0,0,0,0,,
688653,sh,康希通信,2026-06-22,0,0,0,0,0,,
688658,sh,悦康药业,2026-06-22,0,0,0,0,0,,
688663,sh,新风光,2026-06-22,0,0,0,0,0,,
688669,sh,聚石化学,2026-06-22,0,0,0,0,0,,
000055,sz,方大集团,2026-06-22,0,0,0,0,0,,
000063,sz,中兴通讯,2026-06-22,0,0,0,0,0,,
000066,sz,中国长城,2026-06-22,0,0,0,0,0,,
000088,sz,盐 田 港,2026-06-22,0,0,0,0,0,,
000089,sz,深圳机场,2026-06-22,0,0,0,0,0,,
000155,sz,川能动力,2026-06-22,0,0,0,0,0,,
000333,sz,美的集团,2026-06-22,0,0,0,0,0,,
000338,sz,潍柴动力,2026-06-22,0,0,0,0,0,,
000571,sz,新大洲A,2026-06-22,0,0,0,0,0,,
000601,sz,韶能股份,2026-06-22,0,0,0,0,0,,
000609,sz,*ST中迪,2026-06-22,0,0,0,0,0,,
000651,sz,格力电器,2026-06-22,0,0,0,0,0,,
000657,sz,中钨高新,2026-06-22,0,0,0,0,0,,
000661,sz,长春高新,2026-06-22,0,0,0,0,0,,
000677,sz,ST海龙,2026-06-22,0,0,0,0,0,,
000681,sz,视觉中国,2026-06-22,0,0,0,0,0,,
000688,sz,国城矿业,2026-06-22,0,0,0,0,0,,
000691,sz,亚太实业,2026-06-22,0,0,0,0,0,,
000725,sz,京东方Ａ,2026-06-22,0,0,0,0,0,,
000739,sz,普洛药业,2026-06-22,0,0,0,0,0,,
000877,sz,天山股份,2026-06-22,0,0,0,0,0,,
000885,sz,城发环境,2026-06-22,0,0,0,0,0,,
001201,sz,东瑞股份,2026-06-22,0,0,0,0,0,,
001205,sz,盛航股份,2026-06-22,0,0,0,0,0,,
001203,sz,大中矿业,2026-06-22,0,0,0,0,0,,
001211,sz,双枪科技,2026-06-22,0,0,0,0,0,,
001212,sz,中旗新材,2026-06-22,0,0,0,0,0,,
001227,sz,兰州银行,2026-06-22,0,0,0,0,0,,
001301,sz,尚太科技,2026-06-22,0,0,0,0,0,,
002008,sz,大族激光,2026-06-22,0,0,0,0,0,,
002005,sz,ST德豪,2026-06-22,0,0,0,0,0,,
002015,sz,协鑫能科,2026-06-22,0,0,0,0,0,,
002109,sz,ST兴化,2026-06-22,0,0,0,0,0,,
002124,sz,天邦食品,2026-06-22,0,0,0,0,0,,
002178,sz,延华智能,2026-06-22,0,0,0,0,0,,
002180,sz,奔图科技,2026-06-22,0,0,0,0,0,,
002194,sz,武汉凡谷,2026-06-22,0,0,0,0,0,,
002207,sz,*ST准油,2026-06-22,0,0,0,0,0,,
002271,sz,东方雨虹,2026-06-22,0,0,0,0,0,,
002277,sz,友阿股份,2026-06-22,0,0,0,0,0,,
002281,sz,光迅科技,2026-06-22,0,0,0,0,0,,
002378,sz,章源钨业,2026-06-22,0,0,0,0,0,,
002384,sz,东山精密,2026-06-22,0,0,0,0,0,,
002407,sz,多氟多,2026-06-22,0,0,0,0,0,,
002463,sz,沪电股份,2026-06-22,0,0,0,0,0,,
002466,sz,天齐锂业,2026-06-22,0,0,0,0,0,,
002470,sz,金正大,2026-06-22,0,0,0,0,0,,
002475,sz,立讯精密,2026-06-22,0,0,0,0,0,,
002491,sz,通鼎互联,2026-06-22,0,0,0,0,0,,
002534,sz,西子洁能,2026-06-22,0,0,0,0,0,,
002552,sz,宝鼎科技,2026-06-22,0,0,0,0,0,,
002549,sz,凯美特气,2026-06-22,0,0,0,0,0,,
002558,sz,巨人网络,2026-06-22,0,0,0,0,0,,
002664,sz,信质集团,2026-06-22,0,0,0,0,0,,
002667,sz,*ST威领,2026-06-22,0,0,0,0,0,,
002668,sz,TCL智家,2026-06-22,0,0,0,0,0,,
002672,sz,东江环保,2026-06-22,0,0,0,0,0,,
002717,sz,*ST岭南,2026-06-22,0,0,0,0,0,,
002718,sz,友邦吊顶,2026-06-22,0,0,0,0,0,,
002719,sz,ST麦趣,2026-06-22,0,0,0,0,0,,
002727,sz,一心堂,2026-06-22,0,0,0,0,0,,
002731,sz,ST萃华,2026-06-22,0,0,0,0,0,,
002735,sz,王子新材,2026-06-22,0,0,0,0,0,,
002736,sz,国信证券,2026-06-22,0,0,0,0,0,,
002738,sz,中矿资源,2026-06-22,0,0,0,0,0,,
002822,sz,ST中装,2026-06-22,0,0,0,0,0,,
002828,sz,贝肯能源,2026-06-22,0,0,0,0,0,,
002831,sz,裕同科技,2026-06-22,0,0,0,0,0,,
002843,sz,泰嘉股份,2026-06-22,0,0,0,0,0,,
002850,sz,科达利,2026-06-22,0,0,0,0,0,,
002859,sz,洁美科技,2026-06-22,0,0,0,0,0,,
002865,sz,钧达股份,2026-06-22,0,0,0,0,0,,
002873,sz,新天药业,2026-06-22,0,0,0,0,0,,
300001,sz,特锐德,2026-06-22,0,0,0,0,0,,
300002,sz,神州泰岳,2026-06-22,0,0,0,0,0,,
300004,sz,南风股份,2026-06-22,0,0,0,0,0,,
300009,sz,安科生物,2026-06-22,0,0,0,0,0,,
300014,sz,亿纬锂能,2026-06-22,0,0,0,0,0,,
300022,sz,吉峰科技,2026-06-22,0,0,0,0,0,,
300025,sz,华星创业,2026-06-22,0,0,0,0,0,,
300027,sz,ST华谊,2026-06-22,0,0,0,0,0,,
300029,sz,天龙退,2026-06-22,0,0,0,0,0,,
300054,sz,鼎龙股份,2026-06-22,0,0,0,0,0,,
300056,sz,中创环保,2026-06-22,0,0,0,0,0,,
300059,sz,东方财富,2026-06-22,0,0,0,0,0,,
300070,sz,碧水源,2026-06-22,0,0,0,0,0,,
300175,sz,朗源股份,2026-06-22,0,0,0,0,0,,
300181,sz,佐力药业,2026-06-22,0,0,0,0,0,,
300185,sz,通裕重工,2026-06-22,0,0,0,0,0,,
300274,sz,阳光电源,2026-06-22,0,0,0,0,0,,
300284,sz,苏交科,2026-06-22,0,0,0,0,0,,
300285,sz,国瓷材料,2026-06-22,0,0,0,0,0,,
300303,sz,聚飞光电,2026-06-22,0,0,0,0,0,,
300371,sz,汇中股份,2026-06-22,0,0,0,0,0,,
300382,sz,斯莱克,2026-06-22,0,0,0,0,0,,
300383,sz,光环新网,2026-06-22,0,0,0,0,0,,
300385,sz,ST雪浪,2026-06-22,0,0,0,0,0,,
300393,sz,中来股份,2026-06-22,0,0,0,0,0,,
300394,sz,天孚通信,2026-06-22,0,0,0,0,0,,
300395,sz,菲利华,2026-06-22,0,0,0,0,0,,
300401,sz,花园生物,2026-06-22,0,0,0,0,0,,
300406,sz,九强生物,2026-06-22,0,0,0,0,0,,
300408,sz,三环集团,2026-06-22,0,0,0,0,0,,
300417,sz,南华仪器,2026-06-22,0,0,0,0,0,,
300428,sz,立中集团,2026-06-22,0,0,0,0,0,,
300433,sz,蓝思科技,2026-06-22,0,0,0,0,0,,
300473,sz,德尔股份,2026-06-22,0,0,0,0,0,,
300475,sz,香农芯创,2026-06-22,0,0,0,0,0,,
300474,sz,景嘉微,2026-06-22,0,0,0,0,0,,
300476,sz,胜宏科技,2026-06-22,0,0,0,0,0,,
300478,sz,杭州高新,2026-06-22,0,0,0,0,0,,
300484,sz,蓝海华腾,2026-06-22,0,0,0,0,0,,
300489,sz,光智科技,2026-06-22,0,0,0,0,0,,
300492,sz,华图山鼎,2026-06-22,0,0,0,0,0,,
300493,sz,润欣科技,2026-06-22,0,0,0,0,0,,
300496,sz,中科创达,2026-06-22,0,0,0,0,0,,
300497,sz,富祥股份,2026-06-22,0,0,0,0,0,,
300498,sz,温氏股份,2026-06-22,0,0,0,0,0,,
300502,sz,新易盛,2026-06-22,0,0,0,0,0,,
300503,sz,昊志机电,2026-06-22,0,0,0,0,0,,
300537,sz,广信材料,2026-06-22,0,0,0,0,0,,
300558,sz,贝达药业,2026-06-22,0,0,0,0,0,,
300559,sz,佳发教育,2026-06-22,0,0,0,0,0,,
300571,sz,平治信息,2026-06-22,0,0,0,0,0,,
300572,sz,安车检测,2026-06-22,0,0,0,0,0,,
300596,sz,利安隆,2026-06-22,0,0,0,0,0,,
300601,sz,康泰生物,2026-06-22,0,0,0,0,0,,
300604,sz,长川科技,2026-06-22,0,0,0,0,0,,
300607,sz,拓斯达,2026-06-22,0,0,0,0,0,,
300613,sz,富瀚微,2026-06-22,0,0,0,0,0,,
300615,sz,欣天科技,2026-06-22,0,0,0,0,0,,
300617,sz,安靠智电,2026-06-22,0,0,0,0,0,,
300632,sz,光莆股份,2026-06-22,0,0,0,0,0,,
300639,sz,凯普生物,2026-06-22,0,0,0,0,0,,
300647,sz,超频三,2026-06-22,0,0,0,0,0,,
300648,sz,星云股份,2026-06-22,0,0,0,0,0,,
300655,sz,晶瑞电材,2026-06-22,0,0,0,0,0,,
300661,sz,圣邦股份,2026-06-22,0,0,0,0,0,,
300750,sz,宁德时代,2026-06-22,0,0,0,0,0,,
300757,sz,罗博特科,2026-06-22,0,0,0,0,0,,
300758,sz,七彩化学,2026-06-22,0,0,0,0,0,,
300760,sz,迈瑞医疗,2026-06-22,0,0,0,0,0,,
300759,sz,康龙化成,2026-06-22,0,0,0,0,0,,
300761,sz,立华股份,2026-06-22,0,0,0,0,0,,
300765,sz,石药创新,2026-06-22,0,0,0,0,0,,
300769,sz,德方纳米,2026-06-22,0,0,0,0,0,,
300774,sz,倍杰特,2026-06-22,0,0,0,0,0,,
300776,sz,帝尔激光,2026-06-22,0,0,0,0,0,,
300778,sz,新城市,2026-06-22,0,0,0,0,0,,
300780,sz,德恩精工,2026-06-22,0,0,0,0,0,,
300782,sz,卓胜微,2026-06-22,0,0,0,0,0,,
300796,sz,贝斯美,2026-06-22,0,0,0,0,0,,
300896,sz,爱美客,2026-06-22,0,0,0,0,0,,
300908,sz,仲景食品,2026-06-22,0,0,0,0,0,,
300994,sz,久祺股份,2026-06-22,0,0,0,0,0,,
301002,sz,崧盛股份,2026-06-22,0,0,0,0,0,,
301019,sz,宁波色母,2026-06-22,0,0,0,0,0,,
301017,sz,漱玉平民,2026-06-22,0,0,0,0,0,,
301021,sz,英诺激光,2026-06-22,0,0,0,0,0,,
301023,sz,奕帆传动,2026-06-22,0,0,0,0,0,,
301029,sz,怡合达,2026-06-22,0,0,0,0,0,,
301031,sz,中熔电气,2026-06-22,0,0,0,0,0,,
301033,sz,迈普医学,2026-06-22,0,0,0,0,0,,
301039,sz,中集车辆,2026-06-22,0,0,0,0,0,,
301042,sz,安联锐视,2026-06-22,0,0,0,0,0,,
301055,sz,张小泉,2026-06-22,0,0,0,0,0,,
301130,sz,西点药业,2026-06-22,0,0,0,0,0,,
301155,sz,海力风电,2026-06-22,0,0,0,0,0,,
301165,sz,锐捷网络,2026-06-22,0,0,0,0,0,,
301171,sz,易点天下,2026-06-22,0,0,0,0,0,,
301298,sz,东利机械,2026-06-22,0,0,0,0,0,,
301306,sz,西测测试,2026-06-22,0,0,0,0,0,,
301307,sz,美利信,2026-06-22,0,0,0,0,0,,
301308,sz,江波龙,2026-06-22,0,0,0,0,0,,
301317,sz,鑫磊股份,2026-06-22,0,0,0,0,0,,
301319,sz,唯特偶,2026-06-22,0,0,0,0,0,,
301328,sz,维峰电子,2026-06-22,0,0,0,0,0,,
301338,sz,凯格精机,2026-06-22,0,0,0,0,0,,
301348,sz,蓝箭电子,2026-06-22,0,0,0,0,0,,
301388,sz,欣灵电气,2026-06-22,0,0,0,0,0,,
301389,sz,隆扬电子,2026-06-22,0,0,0,0,0,,
301391,sz,卡莱特,2026-06-22,0,0,0,0,0,,
301395,sz,仁信新材,2026-06-22,0,0,0,0,0,,
301398,sz,星源卓镁,2026-06-22,0,0,0,0,0,,
301439,sz,泓淋电力,2026-06-22,0,0,0,0,0,,
301458,sz,钧崴电子,2026-06-22,0,0,0,0,0,,
301479,sz,弘景光电,2026-06-22,0,0,0,0,0,,
600007,sh,中国国贸,2026-06-23,0,0,0,0,0,,
600010,sh,包钢股份,2026-06-23,0,0,0,0,0,,
600016,sh,民生银行,2026-06-23,0,0,0,0,0,,
600025,sh,华能水电,2026-06-23,0,0,0,0,0,,
600031,sh,三一重工,2026-06-23,0,0,0,0,0,,
600030,sh,中信证券,2026-06-23,0,0,0,0,0,,
600036,sh,招商银行,2026-06-23,0,0,0,0,0,,
600073,sh,光明肉业,2026-06-23,0,0,0,0,0,,
600085,sh,同仁堂,2026-06-23,0,0,0,0,0,,
600095,sh,湘财股份,2026-06-23,0,0,0,0,0,,
600100,sh,同方股份,2026-06-23,0,0,0,0,0,,
600104,sh,上汽集团,2026-06-23,0,0,0,0,0,,
600114,sh,东睦股份,2026-06-23,0,0,0,0,0,,
600148,sh,长春一东,2026-06-23,0,0,0,0,0,,
600150,sh,中国船舶,2026-06-23,0,0,0,0,0,,
600161,sh,天坛生物,2026-06-23,0,0,0,0,0,,
600188,sh,兖矿能源,2026-06-23,0,0,0,0,0,,
600191,sh,华资实业,2026-06-23,0,0,0,0,0,,
600193,sh,退市创兴,2026-06-23,0,0,0,0,0,,
600221,sh,海航控股,2026-06-23,0,0,0,0,0,,
600222,sh,太龙药业,2026-06-23,0,0,0,0,0,,
600219,sh,南山铝业,2026-06-23,0,0,0,0,0,,
600233,sh,圆通速递,2026-06-23,0,0,0,0,0,,
600284,sh,浦东建设,2026-06-23,0,0,0,0,0,,
600309,sh,万华化学,2026-06-23,0,0,0,0,0,,
600315,sh,上海家化,2026-06-23,0,0,0,0,0,,
600353,sh,旭光电子,2026-06-23,0,0,0,0,0,,
600361,sh,创新新材,2026-06-23,0,0,0,0,0,,
600363,sh,联创光电,2026-06-23,0,0,0,0,0,,
600370,sh,*ST三房,2026-06-23,0,0,0,0,0,,
600373,sh,中文传媒,2026-06-23,0,0,0,0,0,,
600382,sh,广东明珠,2026-06-23,0,0,0,0,0,,
600500,sh,中化国际,2026-06-23,0,0,0,0,0,,
600519,sh,贵州茅台,2026-06-23,0,0,0,0,0,,
600522,sh,中天科技,2026-06-23,0,0,0,0,0,,
600538,sh,国发股份,2026-06-23,0,0,0,0,0,,
600549,sh,厦门钨业,2026-06-23,0,0,0,0,0,,
600577,sh,精达股份,2026-06-23,0,0,0,0,0,,
600589,sh,大位科技,2026-06-23,0,0,0,0,0,,
600595,sh,中孚实业,2026-06-23,0,0,0,0,0,,
600596,sh,新安股份,2026-06-23,0,0,0,0,0,,
600601,sh,方正科技,2026-06-23,0,0,0,0,0,,
600617,sh,国新能源,2026-06-23,0,0,0,0,0,,
600690,sh,海尔智家,2026-06-23,0,0,0,0,0,,
600703,sh,三安光电,2026-06-23,0,0,0,0,0,,
600716,sh,凤凰股份,2026-06-23,0,0,0,0,0,,
600711,sh,盛屯矿业,2026-06-23,0,0,0,0,0,,
600725,sh,云维股份,2026-06-23,0,0,0,0,0,,
600730,sh,*ST高科,2026-06-23,0,0,0,0,0,,
600737,sh,中粮糖业,2026-06-23,0,0,0,0,0,,
600865,sh,百大集团,2026-06-23,0,0,0,0,0,,
600869,sh,远东股份,2026-06-23,0,0,0,0,0,,
600908,sh,无锡银行,2026-06-23,0,0,0,0,0,,
600918,sh,中泰证券,2026-06-23,0,0,0,0,0,,
600900,sh,长江电力,2026-06-23,0,0,0,0,0,,
600929,sh,雪天盐业,2026-06-23,0,0,0,0,0,,
600930,sh,华电新能,2026-06-23,0,0,0,0,0,,
601006,sh,大秦铁路,2026-06-23,0,0,0,0,0,,
601010,sh,ST文峰,2026-06-23,0,0,0,0,0,,
601058,sh,赛轮轮胎,2026-06-23,0,0,0,0,0,,
601065,sh,江盐集团,2026-06-23,0,0,0,0,0,,
601066,sh,中信建投,2026-06-23,0,0,0,0,0,,
601108,sh,财通证券,2026-06-23,0,0,0,0,0,,
601116,sh,三江购物,2026-06-23,0,0,0,0,0,,
601111,sh,中国国航,2026-06-23,0,0,0,0,0,,
601138,sh,工业富联,2026-06-23,0,0,0,0,0,,
601166,sh,兴业银行,2026-06-23,0,0,0,0,0,,
601168,sh,西部矿业,2026-06-23,0,0,0,0,0,,
601179,sh,中国西电,2026-06-23,0,0,0,0,0,,
601398,sh,工商银行,2026-06-23,0,0,0,0,0,,
601456,sh,国联民生,2026-06-23,0,0,0,0,0,,
601528,sh,瑞丰银行,2026-06-23,0,0,0,0,0,,
601377,sh,兴业证券,2026-06-23,0,0,0,0,0,,
601568,sh,北元化工,2026-06-23,0,0,0,0,0,,
601577,sh,长沙银行,2026-06-23,0,0,0,0,0,,
601601,sh,中国太保,2026-06-23,0,0,0,0,0,,
601669,sh,中国电建,2026-06-23,0,0,0,0,0,,
601727,sh,上海电气,2026-06-23,0,0,0,0,0,,
601688,sh,华泰证券,2026-06-23,0,0,0,0,0,,
601816,sh,京沪高铁,2026-06-23,0,0,0,0,0,,
601818,sh,光大银行,2026-06-23,0,0,0,0,0,,
601838,sh,成都银行,2026-06-23,0,0,0,0,0,,
601857,sh,中国石油,2026-06-23,0,0,0,0,0,,
601860,sh,紫金银行,2026-06-23,0,0,0,0,0,,
601868,sh,中国能建,2026-06-23,0,0,0,0,0,,
601872,sh,招商轮船,2026-06-23,0,0,0,0,0,,
601991,sh,大唐发电,2026-06-23,0,0,0,0,0,,
603005,sh,晶方科技,2026-06-23,0,0,0,0,0,,
603014,sh,威高血净,2026-06-23,0,0,0,0,0,,
603097,sh,江苏华辰,2026-06-23,0,0,0,0,0,,
603112,sh,华翔股份,2026-06-23,0,0,0,0,0,,
603119,sh,浙江荣泰,2026-06-23,0,0,0,0,0,,
603108,sh,润达医疗,2026-06-23,0,0,0,0,0,,
603127,sh,昭衍新药,2026-06-23,0,0,0,0,0,,
603117,sh,万林物流,2026-06-23,0,0,0,0,0,,
603171,sh,税友股份,2026-06-23,0,0,0,0,0,,
603194,sh,中力股份,2026-06-23,0,0,0,0,0,,
603195,sh,公牛集团,2026-06-23,0,0,0,0,0,,
603202,sh,天有为,2026-06-23,0,0,0,0,0,,
603306,sh,华懋科技,2026-06-23,0,0,0,0,0,,
603312,sh,西典新能,2026-06-23,0,0,0,0,0,,
603316,sh,诚邦股份,2026-06-23,0,0,0,0,0,,
603322,sh,超讯科技,2026-06-23,0,0,0,0,0,,
603330,sh,天洋新材,2026-06-23,0,0,0,0,0,,
603331,sh,百达精工,2026-06-23,0,0,0,0,0,,
603339,sh,四方科技,2026-06-23,0,0,0,0,0,,
603355,sh,莱克电气,2026-06-23,0,0,0,0,0,,
603379,sh,三美股份,2026-06-23,0,0,0,0,0,,
603382,sh,海阳科技,2026-06-23,0,0,0,0,0,,
603595,sh,ST东尼,2026-06-23,0,0,0,0,0,,
603601,sh,再升科技,2026-06-23,0,0,0,0,0,,
603609,sh,禾丰股份,2026-06-23,0,0,0,0,0,,
603608,sh,天创时尚,2026-06-23,0,0,0,0,0,,
603612,sh,索通发展,2026-06-23,0,0,0,0,0,,
603618,sh,杭电股份,2026-06-23,0,0,0,0,0,,
603626,sh,科森科技,2026-06-23,0,0,0,0,0,,
603619,sh,中曼石油,2026-06-23,0,0,0,0,0,,
603633,sh,徕木股份,2026-06-23,0,0,0,0,0,,
603650,sh,彤程新材,2026-06-23,0,0,0,0,0,,
603638,sh,艾迪精密,2026-06-23,0,0,0,0,0,,
603665,sh,康隆达,2026-06-23,0,0,0,0,0,,
603666,sh,亿嘉和,2026-06-23,0,0,0,0,0,,
603667,sh,五洲新春,2026-06-23,0,0,0,0,0,,
603681,sh,永冠新材,2026-06-23,0,0,0,0,0,,
603685,sh,晨丰科技,2026-06-23,0,0,0,0,0,,
603683,sh,晶华新材,2026-06-23,0,0,0,0,0,,
603689,sh,皖天然气,2026-06-23,0,0,0,0,0,,
603690,sh,至纯科技,2026-06-23,0,0,0,0,0,,
603696,sh,安记食品,2026-06-23,0,0,0,0,0,,
603700,sh,宁水集团,2026-06-23,0,0,0,0,0,,
603730,sh,岱美股份,2026-06-23,0,0,0,0,0,,
603738,sh,泰晶科技,2026-06-23,0,0,0,0,0,,
603822,sh,ST嘉澳,2026-06-23,0,0,0,0,0,,
603826,sh,坤彩科技,2026-06-23,0,0,0,0,0,,
603838,sh,*ST四通,2026-06-23,0,0,0,0,0,,
603848,sh,好太太,2026-06-23,0,0,0,0,0,,
603876,sh,鼎胜新材,2026-06-23,0,0,0,0,0,,
603877,sh,太平鸟,2026-06-23,0,0,0,0,0,,
603956,sh,威派格,2026-06-23,0,0,0,0,0,,
603986,sh,兆易创新,2026-06-23,0,0,0,0,0,,
603988,sh,中电电机,2026-06-23,0,0,0,0,0,,
603993,sh,洛阳钼业,2026-06-23,0,0,0,0,0,,
605166,sh,XD聚合顺,2026-06-23,0,0,0,0,0,,
605180,sh,华生科技,2026-06-23,0,0,0,0,0,,
605208,sh,永茂泰,2026-06-23,0,0,0,0,0,,
605218,sh,伟时电子,2026-06-23,0,0,0,0,0,,
605333,sh,沪光股份,2026-06-23,0,0,0,0,0,,
605358,sh,立昂微,2026-06-23,0,0,0,0,0,,
605366,sh,宏柏新材,2026-06-23,0,0,0,0,0,,
605376,sh,博迁新材,2026-06-23,0,0,0,0,0,,
605499,sh,东鹏饮料,2026-06-23,0,0,0,0,0,,
605580,sh,恒盛能源,2026-06-23,0,0,0,0,0,,
605589,sh,圣泉集团,2026-06-23,0,0,0,0,0,,
688079,sh,美迪凯,2026-06-23,0,0,0,0,0,,
688082,sh,盛美上海,2026-06-23,0,0,0,0,0,,
688091,sh,上海谊众,2026-06-23,0,0,0,0,0,,
688097,sh,博众精工,2026-06-23,0,0,0,0,0,,
688099,sh,晶晨股份,2026-06-23,0,0,0,0,0,,
688101,sh,三达膜,2026-06-23,0,0,0,0,0,,
688106,sh,金宏气体,2026-06-23,0,0,0,0,0,,
688107,sh,安路科技,2026-06-23,0,0,0,0,0,,
688133,sh,泰坦科技,2026-06-23,0,0,0,0,0,,
688141,sh,杰华特,2026-06-23,0,0,0,0,0,,
688153,sh,唯捷创芯,2026-06-23,0,0,0,0,0,,
688166,sh,博瑞医药,2026-06-23,0,0,0,0,0,,
688167,sh,炬光科技,2026-06-23,0,0,0,0,0,,
688168,sh,安博通,2026-06-23,0,0,0,0,0,,
688169,sh,石头科技,2026-06-23,0,0,0,0,0,,
688170,sh,德龙激光,2026-06-23,0,0,0,0,0,,
688171,sh,纬德信息,2026-06-23,0,0,0,0,0,,
688172,sh,燕东微,2026-06-23,0,0,0,0,0,,
688180,sh,君实生物-U,2026-06-23,0,0,0,0,0,,
688183,sh,生益电子,2026-06-23,0,0,0,0,0,,
688187,sh,时代电气,2026-06-23,0,0,0,0,0,,
688192,sh,迪哲医药-U,2026-06-23,0,0,0,0,0,,
688196,sh,卓越新能,2026-06-23,0,0,0,0,0,,
688206,sh,概伦电子,2026-06-23,0,0,0,0,0,,
688209,sh,英集芯,2026-06-23,0,0,0,0,0,,
688210,sh,统联精密,2026-06-23,0,0,0,0,0,,
688332,sh,中科蓝讯,2026-06-23,0,0,0,0,0,,
688343,sh,云天励飞-U,2026-06-23,0,0,0,0,0,,
688347,sh,华虹宏力,2026-06-23,0,0,0,0,0,,
688349,sh,三一重能,2026-06-23,0,0,0,0,0,,
