code,market,name,price,last_close,open,high,low,change_amt,change_pct,turnover_pct,pe_ttm,pb,mcap_yi,float_mcap_yi,limit_up,limit_down,vol_ratio,pe_static,amplitude_pct,amount_wan,update_time
603565,sh,中谷物流,10.36,10.33,10.34,10.49,10.18,0.03,0.29,0.91,10.98,2.08,217.57,,11.36,9.30,-4.95,10.49,217.57,10.87,2026-06-16T18:30:01.332519
603566,sh,XD普莱柯,10.04,10.15,10.11,10.12,9.97,-0.11,-1.08,0.78,20.10,1.38,34.74,,11.17,9.14,-23.59,10.12,34.74,18.78,2026-06-16T18:30:01.332519
603567,sh,珍宝岛,5.48,5.92,5.89,5.91,5.39,-0.44,-7.43,3.56,-3.18,0.85,51.56,,6.51,5.33,-25.34,5.91,51.48,-3.77,2026-06-16T18:30:01.332519
603568,sh,伟明环保,17.00,17.02,17.02,17.41,16.81,-0.02,-0.12,0.53,18.01,2.44,348.87,,18.72,15.32,-22.29,17.41,348.24,15.76,2026-06-16T18:30:01.332519
603569,sh,长久物流,5.47,5.65,5.66,5.68,5.39,-0.18,-3.19,1.18,-36.52,1.35,33.01,,6.22,5.09,-19.91,5.68,33.01,-37.78,2026-06-16T18:30:01.332519
603577,sh,汇金通,9.82,9.70,9.73,10.15,9.53,0.12,1.24,1.75,32.75,1.70,33.30,,10.67,8.73,-12.78,10.15,33.30,32.32,2026-06-16T18:30:01.332519
603578,sh,三星新材,13.43,12.96,12.80,13.69,12.77,0.47,3.63,3.26,-17.18,2.22,31.43,,14.26,11.66,-9.26,13.69,24.22,-18.53,2026-06-16T18:30:01.332519
603579,sh,荣泰健康,19.01,19.57,19.56,19.56,18.82,-0.56,-2.86,1.76,21.65,1.38,38.22,,21.53,17.61,-13.12,19.56,38.22,25.36,2026-06-16T18:30:01.332519
603580,sh,*ST艾艾,24.81,24.26,25.47,25.47,24.20,0.55,2.27,1.00,78.65,7.12,32.42,,25.47,23.05,50.45,25.47,32.42,73.95,2026-06-16T18:30:01.332519
603583,sh,捷昌驱动,24.75,24.79,24.80,25.00,24.35,-0.04,-0.16,1.04,28.49,2.08,95.48,,27.27,22.31,-25.88,25.00,94.61,24.04,2026-06-16T18:30:01.332519
603585,sh,苏利股份,15.20,15.25,15.25,15.38,14.92,-0.05,-0.33,1.45,16.61,1.14,29.92,,16.78,13.73,-26.18,15.38,29.40,15.53,2026-06-16T18:30:01.332519
603586,sh,金麒麟,17.37,19.30,17.37,17.37,17.37,-1.93,-10.00,1.84,48.78,1.52,34.05,,21.23,17.37,0.12,17.37,34.05,24.97,2026-06-16T18:30:01.332519
603587,sh,地素时尚,11.95,12.10,12.17,12.19,11.90,-0.15,-1.24,0.43,20.35,1.52,56.65,,13.31,10.89,-6.49,12.19,56.65,21.75,2026-06-16T18:30:01.332519
603588,sh,高能环境,14.70,14.06,14.07,14.90,13.89,0.64,4.55,4.49,18.41,2.22,223.92,,15.47,12.65,0.75,14.90,223.92,26.72,2026-06-16T18:30:01.332519
603589,sh,口子窖,20.14,20.67,20.56,20.59,20.08,-0.53,-2.56,0.71,30.77,1.12,120.46,,22.74,18.60,-24.31,20.59,120.46,17.89,2026-06-16T18:30:01.332519
603590,sh,康辰药业,29.34,29.78,29.51,29.60,29.15,-0.44,-1.48,1.07,27.66,1.45,46.65,,32.76,26.80,-22.38,29.60,46.42,28.11,2026-06-16T18:30:01.332519
603595,sh,ST东尼,26.96,26.76,27.30,27.80,26.45,0.20,0.75,2.41,-123.16,4.12,62.67,,28.10,25.42,61.05,27.80,62.67,-98.23,2026-06-16T18:30:01.332519
603596,sh,伯特利,28.35,28.78,28.75,29.09,28.22,-0.43,-1.49,1.76,19.46,3.25,254.48,,31.66,25.90,-13.58,29.09,254.48,19.43,2026-06-16T18:30:01.332519
603598,sh,引力传媒,19.72,19.34,19.55,19.84,19.04,0.38,1.96,5.18,266.30,23.80,53.18,,21.27,17.41,-4.50,19.84,53.12,310.55,2026-06-16T18:30:01.332519
603599,sh,广信股份,10.96,11.28,11.23,11.60,10.91,-0.32,-2.84,1.50,15.27,0.98,99.77,,12.41,10.15,-23.89,11.60,99.77,15.19,2026-06-16T18:30:01.332519
603600,sh,永艺股份,9.64,9.86,9.81,9.86,9.60,-0.22,-2.23,1.24,12.88,1.42,31.85,,10.85,8.87,-9.06,9.86,28.92,13.68,2026-06-16T18:30:01.332519
603601,sh,再升科技,14.34,13.95,14.30,14.97,14.18,0.39,2.80,16.49,444.35,6.08,163.81,,15.35,12.56,21.94,14.97,163.81,291.91,2026-06-16T18:30:01.332519
603602,sh,纵横通信,12.88,12.70,12.66,12.97,12.33,0.18,1.42,2.24,-18.43,3.34,29.76,,13.97,11.43,-7.93,12.97,29.76,-18.25,2026-06-16T18:30:01.332519
603605,sh,珀莱雅,66.27,66.59,66.21,66.70,64.61,-0.32,-0.48,1.25,17.80,4.13,262.41,,73.25,59.93,-2.05,66.70,262.41,17.52,2026-06-16T18:30:01.332519
603606,sh,东方电缆,40.82,41.31,41.12,41.69,40.56,-0.49,-1.19,2.08,24.72,4.15,336.69,,45.44,37.18,-23.76,41.69,336.69,26.48,2026-06-16T18:30:01.332519
603607,sh,XD京华激,20.69,21.23,21.41,21.41,20.40,-0.54,-2.54,2.03,34.50,3.77,36.94,,23.35,19.11,-10.78,21.41,36.94,34.93,2026-06-16T18:30:01.332519
603608,sh,天创时尚,28.69,26.58,26.57,28.97,26.36,2.11,7.94,10.20,422.77,11.00,120.42,,29.24,23.92,157.54,28.97,120.42,829.42,2026-06-16T18:30:01.332519
603609,sh,禾丰股份,6.05,6.19,6.18,6.18,6.03,-0.14,-2.26,0.46,-96.80,0.86,54.95,,6.81,5.57,-16.67,6.18,54.95,104.64,2026-06-16T18:30:01.332519
603610,sh,麒盛科技,18.14,17.40,17.40,18.72,17.00,0.74,4.25,3.26,67.99,2.09,64.03,,19.14,15.66,-0.17,18.72,64.03,61.02,2026-06-16T18:30:01.332519
603611,sh,诺力股份,17.39,17.50,17.50,17.68,17.02,-0.11,-0.63,1.55,11.75,1.48,44.80,,19.25,15.75,-20.91,17.68,44.80,10.44,2026-06-16T18:30:01.332519
603612,sh,索通发展,21.13,20.70,20.70,21.83,20.28,0.43,2.08,3.27,14.85,1.78,105.25,,22.77,18.63,-27.41,21.83,105.25,14.10,2026-06-16T18:30:01.332519
603613,sh,国联股份,20.16,20.01,20.00,20.43,19.56,0.15,0.75,1.46,10.95,1.55,145.26,,22.01,18.01,-28.05,20.43,145.26,10.99,2026-06-16T18:30:01.332519
603615,sh,茶花股份,17.75,17.40,17.33,17.88,16.95,0.35,2.01,1.46,332.80,3.75,42.92,,19.14,15.66,-14.79,17.88,42.92,670.06,2026-06-16T18:30:01.332519
603616,sh,韩建河山,6.05,6.14,6.09,6.17,5.85,-0.09,-1.47,11.49,-98.55,11.59,23.43,,6.75,5.53,-13.57,6.17,23.25,-231.81,2026-06-16T18:30:01.332519
603617,sh,君禾股份,7.71,7.61,7.59,7.80,7.56,0.10,1.31,3.45,63.19,1.95,30.05,,8.37,6.85,-1.28,7.80,29.82,59.51,2026-06-16T18:30:01.332519
603618,sh,杭电股份,47.03,42.75,43.98,47.03,43.88,4.28,10.01,5.64,-135.97,12.02,325.15,,47.03,38.48,134.10,47.03,325.15,-108.86,2026-06-16T18:30:01.332519
603619,sh,中曼石油,22.92,23.44,23.43,23.43,22.87,-0.52,-2.22,4.12,34.03,2.46,105.97,,25.78,21.10,-33.53,23.43,105.97,20.80,2026-06-16T18:30:01.332519
603626,sh,科森科技,21.80,21.90,21.69,22.07,21.40,-0.10,-0.46,4.11,94.66,5.31,120.96,,24.09,19.71,-5.75,22.07,120.96,-34.46,2026-06-16T18:30:01.332519
603628,sh,清源股份,10.26,10.35,10.35,10.38,10.10,-0.09,-0.87,1.28,93.57,2.14,28.02,,11.39,9.32,-31.09,10.38,27.92,48.79,2026-06-16T18:30:01.332519
603629,sh,利通电子,163.10,167.37,169.66,173.97,158.55,-4.27,-2.55,14.47,80.06,19.06,427.84,,184.11,150.63,163.57,173.97,420.85,146.23,2026-06-16T18:30:01.332519
603630,sh,拉芳家化,13.30,13.43,13.30,13.55,13.07,-0.13,-0.97,1.55,-131.71,1.59,29.95,,14.77,12.09,-21.63,13.55,29.95,-96.14,2026-06-16T18:30:01.332519
603633,sh,徕木股份,8.28,8.10,8.11,8.33,7.95,0.18,2.22,4.36,-17.39,2.03,35.34,,8.91,7.29,0.12,8.33,35.34,-23.79,2026-06-16T18:30:01.332519
603636,sh,南威软件,9.61,9.24,9.00,9.91,9.00,0.37,4.00,6.19,-12.08,3.01,55.77,,10.16,8.32,-4.85,9.91,55.77,-12.49,2026-06-16T18:30:01.332519
603637,sh,镇海股份,16.61,16.62,16.62,16.99,16.10,-0.01,-0.06,4.72,67.99,3.80,39.65,,18.28,14.96,39.58,16.99,39.65,59.96,2026-06-16T18:30:01.332519
603638,sh,艾迪精密,24.53,24.79,24.99,25.00,24.00,-0.26,-1.05,1.68,47.15,5.87,208.92,,27.27,22.31,15.49,25.00,208.92,53.07,2026-06-16T18:30:01.332519
603639,sh,海利尔,10.71,10.88,10.93,10.93,10.66,-0.17,-1.56,0.43,24.58,1.07,37.45,,11.97,9.79,-23.34,10.93,36.40,20.58,2026-06-16T18:30:01.332519
603648,sh,畅联股份,8.68,8.71,8.71,8.72,8.54,-0.03,-0.34,0.81,25.21,1.66,31.46,,9.58,7.84,-15.56,8.72,31.46,25.53,2026-06-16T18:30:01.332519
603650,sh,彤程新材,63.99,62.06,62.04,64.58,62.01,1.93,3.11,3.99,67.42,9.82,394.23,,68.27,55.85,21.37,64.58,393.20,70.08,2026-06-16T18:30:01.332519
603655,sh,朗博科技,32.30,33.32,32.99,33.82,30.70,-1.02,-3.06,3.39,79.31,5.95,34.24,,36.65,29.99,-20.79,33.82,34.24,75.67,2026-06-16T18:30:01.332519
603656,sh,泰禾智能,18.46,18.16,18.15,18.55,17.71,0.30,1.65,2.12,103.43,2.56,33.77,,19.98,16.34,-16.89,18.55,33.77,115.94,2026-06-16T18:30:01.332519
603657,sh,春光科技,24.56,22.93,22.67,25.22,22.32,1.63,7.11,6.18,-68.07,3.81,33.20,,25.22,20.64,-11.43,25.22,33.20,-317.48,2026-06-16T18:30:01.332519
603658,sh,安图生物,31.49,32.09,31.93,32.19,31.44,-0.60,-1.87,0.37,17.39,2.14,179.94,,35.30,28.88,-6.11,32.19,179.94,16.85,2026-06-16T18:30:01.332519
603659,sh,璞泰来,29.68,29.16,29.56,30.08,28.89,0.52,1.78,1.99,24.71,3.10,636.28,,32.08,26.24,-0.93,30.08,636.28,26.97,2026-06-16T18:30:01.332519
603660,sh,苏州科达,11.93,11.12,11.35,12.08,11.00,0.81,7.28,5.30,-11.56,9.77,68.18,,12.23,10.01,22.86,12.08,68.18,-13.77,2026-06-16T18:30:01.332519
603661,sh,恒林股份,33.68,34.58,34.36,34.77,33.45,-0.90,-2.60,5.16,27.40,1.27,46.84,,38.04,31.12,3.57,34.77,46.84,28.59,2026-06-16T18:30:01.332519
603662,sh,柯力传感,69.16,66.60,66.58,71.43,65.75,2.56,3.84,5.19,63.47,6.96,194.22,,73.26,59.94,15.42,71.43,194.22,57.03,2026-06-16T18:30:01.332519
603663,sh,三祥新材,82.98,75.44,76.00,82.98,73.49,7.54,9.99,4.54,249.24,25.27,351.25,,82.98,67.90,79.80,82.98,350.97,298.81,2026-06-16T18:30:01.332519
603665,sh,康隆达,26.27,26.46,27.52,27.52,26.01,-0.19,-0.72,1.73,-226.87,6.83,42.08,,29.11,23.81,-13.07,27.52,42.08,52.90,2026-06-16T18:30:01.332519
603666,sh,亿嘉和,27.60,26.44,26.30,27.95,25.86,1.16,4.39,2.69,-56.82,2.68,56.73,,29.08,23.80,-2.34,27.95,56.73,-136.49,2026-06-16T18:30:01.332519
603667,sh,五洲新春,66.38,67.00,66.65,67.79,65.09,-0.62,-0.93,5.78,301.55,6.45,254.34,,73.70,60.30,-4.94,67.79,243.09,278.30,2026-06-16T18:30:01.332519
603668,sh,天马科技,11.11,11.38,11.37,11.37,10.97,-0.27,-2.37,0.96,-29.57,2.65,56.19,,12.52,10.24,-14.93,11.37,56.19,-31.32,2026-06-16T18:30:01.332519
603669,sh,灵康药业,4.74,4.73,4.72,4.86,4.64,0.01,0.21,2.51,-19.67,6.72,33.76,,5.20,4.26,2.82,4.86,33.76,-17.47,2026-06-16T18:30:01.332519
603676,sh,卫信康,8.72,8.83,8.87,8.87,8.67,-0.11,-1.25,0.36,17.51,2.46,37.95,,9.71,7.95,-20.44,8.87,37.95,16.30,2026-06-16T18:30:01.332519
603677,sh,奇精机械,14.36,14.62,14.62,14.63,14.13,-0.26,-1.78,1.14,66.78,2.46,27.66,,16.08,13.16,-14.93,14.63,27.66,57.34,2026-06-16T18:30:01.332519
603678,sh,火炬电子,67.70,63.97,68.36,69.36,65.68,3.73,5.83,11.30,127.37,5.26,321.96,,70.37,57.57,79.10,69.36,321.96,100.69,2026-06-16T18:30:01.332519
603679,sh,华体科技,19.34,19.40,19.20,19.78,19.13,-0.06,-0.31,4.14,-24.98,3.90,34.36,,21.34,17.46,23.11,19.78,34.36,-27.33,2026-06-16T18:30:01.332519
603680,sh,今创集团,11.45,11.53,11.54,11.60,11.31,-0.08,-0.69,0.43,14.44,1.53,89.74,,12.68,10.38,-16.79,11.60,89.74,15.42,2026-06-16T18:30:01.332519
603681,sh,永冠新材,26.93,27.39,27.12,28.73,26.35,-0.46,-1.68,18.12,46.49,2.14,64.02,,30.13,24.65,49.86,28.73,64.02,51.63,2026-06-16T18:30:01.332519
603682,sh,锦和商管,8.09,8.30,8.29,8.32,7.95,-0.21,-2.53,2.49,-23.36,5.88,38.23,,9.13,7.47,20.21,8.32,38.23,-32.16,2026-06-16T18:30:01.332519
603683,sh,晶华新材,32.47,31.29,31.36,32.70,31.36,1.18,3.77,5.35,98.40,5.59,94.55,,34.42,28.16,17.94,32.70,93.58,105.85,2026-06-16T18:30:01.332519
603685,sh,晨丰科技,31.94,31.61,31.80,32.26,31.30,0.33,1.04,1.01,219.07,3.99,80.79,,34.77,28.45,7.33,32.26,64.35,366.53,2026-06-16T18:30:01.332519
603686,sh,福龙马,14.66,14.74,14.75,14.77,14.50,-0.08,-0.54,1.68,38.80,1.74,60.90,,16.21,13.27,-25.58,14.77,60.90,39.25,2026-06-16T18:30:01.332519
603687,sh,大胜达,18.13,18.55,18.23,18.45,17.83,-0.42,-2.26,6.71,143.71,3.05,99.72,,20.41,16.70,63.92,18.45,99.72,129.31,2026-06-16T18:30:01.332519
603688,sh,XD石英股,80.33,76.44,76.40,81.52,74.99,3.89,5.09,7.34,316.79,7.49,435.13,,84.08,68.80,76.53,81.52,435.13,283.78,2026-06-16T18:30:01.332519
603689,sh,皖天然气,7.66,7.75,7.74,7.77,7.63,-0.09,-1.16,0.47,11.91,1.11,40.28,,8.53,6.98,-5.78,7.77,40.10,12.41,2026-06-16T18:30:01.332519
603690,sh,至纯科技,28.70,27.51,27.79,29.50,27.66,1.19,4.33,8.89,-13.21,3.16,109.91,,30.26,24.76,6.81,29.50,109.91,-14.15,2026-06-16T18:30:01.332519
603693,sh,江苏新能,14.74,14.52,14.58,14.98,14.40,0.22,1.52,1.75,28.99,1.83,131.40,,15.97,13.07,-8.90,14.98,131.40,25.89,2026-06-16T18:30:01.588506
603696,sh,安记食品,12.80,12.82,12.75,12.87,12.57,-0.02,-0.16,1.42,90.87,5.36,30.11,,14.10,11.54,-23.35,12.87,30.11,109.50,2026-06-16T18:30:01.588506
603697,sh,有友食品,11.02,11.63,11.60,11.70,10.96,-0.61,-5.25,2.64,23.45,2.68,47.13,,12.79,10.47,1.94,11.70,47.13,25.40,2026-06-16T18:30:01.588506
603698,sh,航天工程,31.14,30.56,32.00,32.24,30.50,0.58,1.90,3.92,74.64,4.80,166.91,,33.62,27.50,1.38,32.24,166.91,77.09,2026-06-16T18:30:01.588506
603699,sh,纽威股份,57.08,56.00,56.51,57.20,54.78,1.08,1.93,0.73,26.29,8.85,442.53,,61.60,50.40,2.66,57.20,432.75,27.64,2026-06-16T18:30:01.588506
603700,sh,宁水集团,10.83,10.88,10.90,11.12,10.63,-0.05,-0.46,2.20,28.53,1.32,21.66,,11.97,9.79,-23.68,11.12,21.66,23.20,2026-06-16T18:30:01.588506
603701,sh,德宏股份,23.42,22.70,23.10,23.60,22.37,0.72,3.17,2.19,403.49,7.64,61.21,,24.97,20.43,6.65,23.60,61.21,530.57,2026-06-16T18:30:01.588506
603703,sh,盛洋科技,12.33,11.90,11.78,12.55,11.70,0.43,3.61,5.44,-217.52,6.19,51.17,,13.09,10.71,-6.80,12.55,51.17,-218.94,2026-06-16T18:30:01.588506
603706,sh,东方环宇,19.91,20.71,21.06,21.06,19.90,-0.80,-3.86,0.79,15.87,2.25,37.71,,22.78,18.64,3.37,21.06,37.71,17.45,2026-06-16T18:30:01.588506
603707,sh,健友股份,7.29,7.47,7.43,7.43,7.26,-0.18,-2.41,0.94,20.10,1.74,117.78,,8.22,6.72,-25.91,7.43,117.78,20.25,2026-06-16T18:30:01.588506
603708,sh,家家悦,9.43,9.64,9.63,9.63,9.41,-0.21,-2.18,0.54,28.59,2.50,60.20,,10.60,8.68,-17.06,9.63,60.20,29.99,2026-06-16T18:30:01.588506
603709,sh,中源家居,15.00,14.98,15.14,15.28,14.61,0.02,0.13,1.42,-66.28,3.72,18.91,,16.48,13.48,-17.08,15.28,18.77,-66.93,2026-06-16T18:30:01.588506
603711,sh,香飘飘,12.98,13.26,13.26,13.45,12.87,-0.28,-2.11,0.68,25.84,1.50,53.59,,14.59,11.93,-0.76,13.45,53.59,56.27,2026-06-16T18:30:01.588506
603712,sh,七一二,13.50,13.62,13.62,13.72,13.33,-0.12,-0.88,1.06,-20.71,2.72,104.22,,14.98,12.26,-25.99,13.72,104.22,-21.18,2026-06-16T18:30:01.588506
603713,sh,密尔克卫,58.75,58.50,59.50,59.73,56.70,0.25,0.43,2.64,14.54,1.95,92.90,,64.35,52.65,-2.54,59.73,92.90,14.83,2026-06-16T18:30:01.588506
603716,sh,塞力医疗,15.80,15.89,16.00,16.00,15.56,-0.09,-0.57,2.00,-16.95,3.53,35.67,,17.48,14.30,-31.42,16.00,35.67,-17.21,2026-06-16T18:30:01.588506
603717,sh,天域生物,6.20,6.38,6.40,6.42,6.20,-0.18,-2.82,3.42,-13.71,4.70,17.99,,7.02,5.74,-15.30,6.42,17.99,-16.83,2026-06-16T18:30:01.588506
603718,sh,*ST海利,3.14,3.09,3.08,3.14,3.00,0.05,1.62,1.52,-6.48,2.31,20.47,,3.24,2.94,-34.85,3.14,20.38,-6.57,2026-06-16T18:30:01.588506
603719,sh,良品铺子,9.29,9.60,9.60,9.60,9.22,-0.31,-3.23,1.19,-58.39,1.92,37.25,,10.56,8.64,-9.99,9.60,37.25,-25.23,2026-06-16T18:30:01.588506
603721,sh,中广天择,20.49,18.63,18.42,20.49,17.94,1.86,9.98,4.56,97.89,5.55,26.64,,20.49,16.77,-1.21,20.49,26.64,100.48,2026-06-16T18:30:01.588506
603722,sh,阿科力,38.20,39.27,39.00,39.75,38.13,-1.07,-2.72,2.65,-86.07,4.21,37.33,,43.20,35.34,1.14,39.75,36.56,-106.04,2026-06-16T18:30:01.588506
603725,sh,天安新材,10.95,11.00,10.93,11.45,10.83,-0.05,-0.45,4.02,28.84,3.88,33.38,,12.10,9.90,13.94,11.45,31.39,29.92,2026-06-16T18:30:01.588506
603726,sh,朗迪集团,28.48,27.83,28.39,29.26,27.98,0.65,2.34,5.26,23.26,3.53,52.87,,30.61,25.05,12.30,29.26,52.60,29.81,2026-06-16T18:30:01.588506
603727,sh,博迈科,15.89,15.41,16.00,16.10,15.02,0.48,3.11,3.89,-495.21,1.44,44.77,,16.95,13.87,-8.94,16.10,44.77,72.85,2026-06-16T18:30:01.588506
603728,sh,鸣志电器,62.20,62.27,61.90,63.26,61.66,-0.07,-0.11,2.04,384.53,8.76,260.54,,68.50,56.04,4.10,63.26,260.54,426.23,2026-06-16T18:30:01.588506
603729,sh,ST龙韵,12.35,12.23,12.11,12.40,11.77,0.12,0.98,2.22,-11.07,4.38,11.38,,12.84,11.62,-32.51,12.40,11.38,-10.56,2026-06-16T18:30:01.588506
603730,sh,岱美股份,14.15,13.58,13.50,14.29,12.70,0.57,4.20,3.85,47.71,6.85,304.02,,14.94,12.22,62.08,14.29,304.02,46.08,2026-06-16T18:30:01.588506
603733,sh,仙鹤股份,29.13,27.28,27.00,29.49,26.80,1.85,6.78,3.13,20.07,2.35,206.16,,30.01,24.55,25.13,29.49,206.16,20.36,2026-06-16T18:30:01.588506
603737,sh,三棵树,27.20,27.70,27.60,27.70,27.10,-0.50,-1.81,0.76,31.02,8.16,240.82,,30.47,24.93,-34.47,27.70,240.82,31.08,2026-06-16T18:30:01.588506
603738,sh,泰晶科技,55.51,56.91,57.00,58.60,53.31,-1.40,-2.46,20.09,321.73,11.78,214.21,,62.60,51.22,130.81,58.60,214.21,410.16,2026-06-16T18:30:01.588506
603739,sh,蔚蓝生物,12.34,12.52,12.42,12.53,12.30,-0.18,-1.44,1.06,39.98,1.76,31.22,,13.77,11.27,-23.21,12.53,31.22,44.73,2026-06-16T18:30:01.588506
603755,sh,日辰股份,25.61,26.44,26.39,26.45,25.39,-0.83,-3.14,1.10,29.80,3.33,25.25,,29.08,23.80,-13.86,26.45,25.25,29.99,2026-06-16T18:30:01.588506
603757,sh,大元泵业,54.67,50.49,51.10,54.96,50.68,4.18,8.28,7.40,87.20,4.89,101.99,,55.54,45.44,12.70,54.96,101.99,70.47,2026-06-16T18:30:01.588506
603758,sh,秦安股份,10.30,10.40,10.41,10.45,10.16,-0.10,-0.96,0.62,32.27,1.74,45.20,,11.44,9.36,-23.93,10.45,45.20,30.25,2026-06-16T18:30:01.588506
603759,sh,海天股份,7.63,7.59,7.61,7.67,7.43,0.04,0.53,0.64,26.95,1.21,35.23,,8.35,6.83,-24.31,7.67,35.23,19.93,2026-06-16T18:30:01.588506
603766,sh,隆鑫通用,11.50,12.58,12.53,12.58,11.34,-1.08,-8.59,3.17,14.65,2.74,236.16,,13.84,11.32,-22.77,12.58,236.16,14.33,2026-06-16T18:30:01.588506
603767,sh,中马传动,16.33,16.17,16.20,16.50,15.87,0.16,0.99,1.79,-872.17,3.69,50.40,,17.79,14.55,-15.08,16.50,50.40,-868.45,2026-06-16T18:30:01.588506
603768,sh,常青股份,10.35,10.40,10.48,10.48,10.12,-0.05,-0.48,1.49,-12.05,1.12,24.63,,11.44,9.36,-11.69,10.48,24.63,-12.01,2026-06-16T18:30:01.588506
603773,sh,沃格光电,151.03,137.30,137.00,151.03,137.00,13.73,10.00,11.94,-183.08,32.14,339.45,,151.03,123.57,285.97,151.03,339.33,-214.30,2026-06-16T18:30:01.588506
603776,sh,永安行,20.94,20.11,20.10,21.08,19.93,0.83,4.13,1.90,-28.26,1.72,58.79,,22.12,18.10,5.23,21.08,58.79,-25.83,2026-06-16T18:30:01.588506
603777,sh,来伊份,17.55,17.35,17.36,17.87,16.81,0.20,1.15,4.04,-31.31,3.77,58.69,,19.09,15.62,28.20,17.87,58.69,-36.46,2026-06-16T18:30:01.588506
603778,sh,国晟科技,16.04,17.82,16.54,16.84,16.04,-1.78,-9.99,12.64,-18.70,37.50,105.87,,19.60,16.04,-29.37,16.84,103.11,-18.47,2026-06-16T18:30:01.588506
603779,sh,威龙股份,7.84,8.07,7.89,8.04,7.50,-0.23,-2.85,10.72,-32.84,5.31,26.04,,8.88,7.26,16.67,8.04,26.04,-41.29,2026-06-16T18:30:01.588506
603786,sh,科博达,47.69,48.70,48.65,48.65,47.46,-1.01,-2.07,0.55,24.51,3.49,192.60,,53.57,43.83,-16.10,48.65,192.60,23.22,2026-06-16T18:30:01.588506
603787,sh,新日股份,9.90,9.95,9.97,9.99,9.66,-0.05,-0.50,1.36,49.69,1.50,22.78,,10.95,8.96,-29.29,9.99,22.78,45.03,2026-06-16T18:30:01.588506
603788,sh,宁波高发,14.70,14.99,14.90,14.98,14.58,-0.29,-1.93,1.04,15.12,1.64,32.79,,16.49,13.49,-2.39,14.98,32.79,15.17,2026-06-16T18:30:01.588506
603789,sh,ST星农,5.45,5.51,5.52,5.55,5.43,-0.06,-1.09,0.82,-14.26,13.81,14.45,,5.79,5.23,-11.09,5.55,14.17,-14.60,2026-06-16T18:30:01.588506
603790,sh,雅运股份,25.55,25.66,25.66,25.98,25.31,-0.11,-0.43,1.86,60.30,3.82,48.89,,28.23,23.09,8.86,25.98,48.89,67.91,2026-06-16T18:30:01.588506
603797,sh,联泰环保,4.13,4.19,4.22,4.22,4.07,-0.06,-1.43,0.69,19.35,0.71,23.81,,4.61,3.77,-17.23,4.22,23.81,18.50,2026-06-16T18:30:01.588506
603798,sh,康普顿,16.05,15.98,16.17,16.48,15.73,0.07,0.44,2.42,95.30,3.31,41.16,,17.58,14.38,15.30,16.48,41.16,80.65,2026-06-16T18:30:01.588506
603799,sh,华友钴业,53.00,52.45,52.55,54.12,51.90,0.55,1.05,4.01,13.67,2.03,1005.27,,57.70,47.21,-11.87,54.12,1000.43,16.45,2026-06-16T18:30:01.588506
603800,sh,洪田股份,80.60,74.83,77.20,81.19,76.01,5.77,7.71,5.53,705.80,21.19,167.65,,82.31,67.35,109.24,81.19,167.65,1154.20,2026-06-16T18:30:01.588506
603801,sh,志邦家居,6.65,6.76,6.83,6.83,6.60,-0.11,-1.63,0.65,42.30,0.92,28.88,,7.44,6.08,-31.16,6.83,28.88,14.11,2026-06-16T18:30:01.588506
603803,sh,瑞斯康达,13.33,12.12,12.12,13.33,12.06,1.21,9.98,7.73,-307.71,3.69,56.64,,13.33,10.91,1.52,13.33,56.64,-126.95,2026-06-16T18:30:01.588506
603806,sh,福斯特,17.39,16.30,16.39,17.46,16.32,1.09,6.69,2.84,66.68,2.87,453.66,,17.93,14.67,-3.34,17.46,453.66,58.94,2026-06-16T18:30:01.588506
603808,sh,歌力思,8.74,9.12,9.10,9.27,8.71,-0.38,-4.17,1.65,19.27,1.24,31.79,,10.03,8.21,-10.45,9.27,31.79,19.28,2026-06-16T18:30:01.588506
603809,sh,豪能股份,9.85,10.01,9.96,9.97,9.81,-0.16,-1.60,1.35,32.76,2.49,90.65,,11.01,9.01,-14.42,9.97,90.65,32.71,2026-06-16T18:30:01.588506
603810,sh,丰山集团,12.30,12.37,12.43,12.46,11.89,-0.07,-0.57,1.45,56.47,1.33,20.34,,13.61,11.13,-26.49,12.46,20.34,52.16,2026-06-16T18:30:01.588506
603811,sh,诚意药业,10.83,11.03,10.97,11.10,10.75,-0.20,-1.81,1.15,18.31,2.44,35.45,,12.13,9.93,-9.75,11.10,35.45,18.17,2026-06-16T18:30:01.588506
603813,sh,原尚股份,38.78,35.98,36.45,39.20,36.35,2.80,7.78,2.34,-53.74,8.21,40.72,,39.58,32.38,32.94,39.20,40.72,-58.20,2026-06-16T18:30:01.588506
603815,sh,交建股份,5.80,6.23,6.20,6.20,5.77,-0.43,-6.90,3.54,-4.73,2.28,35.90,,6.85,5.61,-8.95,6.20,35.90,-4.58,2026-06-16T18:30:01.588506
603816,sh,顾家家居,25.61,26.29,26.15,26.22,25.30,-0.68,-2.59,1.28,11.90,1.90,210.37,,28.92,23.66,-25.70,26.22,208.00,11.75,2026-06-16T18:30:01.588506
603817,sh,海峡环保,5.87,5.86,5.87,5.90,5.77,0.01,0.17,1.22,14.28,1.02,33.46,,6.45,5.27,-32.53,5.90,33.46,15.78,2026-06-16T18:30:01.588506
603818,sh,曲美家居,2.87,2.94,2.94,2.95,2.82,-0.07,-2.38,2.03,-13.76,0.95,19.70,,3.23,2.65,-24.67,2.95,19.70,-13.25,2026-06-16T18:30:01.588506
